PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply866,Youssef,En-Nesyri,Morocco,1997-06-01,Sevilla FC,15.0,Forward,188.0,73.0,L
ply867,Érik,Lamela,Argentina,1992-03-04,Sevilla FC,17.0,Forward,181.0,80.0,L
ply868,Rafa,Mir,Spain,1997-06-18,Sevilla FC,12.0,Forward,191.0,75.0,R
ply869,,Suso,Spain,1993-11-19,Sevilla FC,7.0,Forward,176.0,70.0,L
ply870,José Luis,Silva,Spain,1979-09-15,Sevilla FC,,Goalkeeping,,,
ply871,Juanvi,Peinado,Spain,1973-06-26,Sevilla FC,,Technique,,,
ply872,Andriy,Pyatov,Ukraine,1984-06-28,Shakhtar Donetsk,30.0,Goalkeeper,190.0,90.0,R
ply873,Oleksiy,Shevchenko,Ukraine,1992-02-24,Shakhtar Donetsk,1.0,Goalkeeper,188.0,81.0,R
ply874,Anatoliy,Trubin,Ukraine,2001-08-01,Shakhtar Donetsk,81.0,Goalkeeper,199.0,86.0,R
ply875,Valeriy,Bondar,Ukraine,1999-02-27,Shakhtar Donetsk,5.0,Defender,172.0,73.0,R
ply876,Marian,Farina,Ukraine,2003-08-28,Shakhtar Donetsk,28.0,Defender,,,
ply877,Yukhym,Konoplya,Ukraine,1999-08-26,Shakhtar Donetsk,26.0,Defender,180.0,74.0,R
ply878,Viktor,Kornienko,Ukraine,1999-02-14,Shakhtar Donetsk,99.0,Defender,175.0,70.0,L
ply879,Eduard,Kozik,Ukraine,2003-04-19,Shakhtar Donetsk,32.0,Defender,,,
ply880,Sergiy,Kryvtsov,Ukraine,1991-03-15,Shakhtar Donetsk,4.0,Defender,186.0,83.0,R
ply881,Lucas,Taylor,Brazil,1995-04-10,Shakhtar Donetsk,23.0,Defender,177.0,70.0,R
ply882,Mykola,Matvienko,Ukraine,1996-05-02,Shakhtar Donetsk,22.0,Defender,182.0,74.0,L
ply883,Bogdan,Mykhaylychenko,Ukraine,1997-03-21,Shakhtar Donetsk,15.0,Defender,179.0,73.0,L
ply884,Artem,Bondarenko,Ukraine,2000-08-21,Shakhtar Donetsk,21.0,Midfielder,182.0,73.0,L
ply885,Neven,Đurasek,Croatia,1998-08-15,Shakhtar Donetsk,17.0,Midfielder,180.0,74.0,R
ply886,Dmytro,Kryskiv,Ukraine,2000-10-06,Shakhtar Donetsk,16.0,Midfielder,180.0,67.0,R
ply887,Mykhaylo,Mudryk,Ukraine,2001-01-05,Shakhtar Donetsk,10.0,Midfielder,175.0,61.0,R
ply888,Yegor,Nazaryna,Ukraine,1997-07-10,Shakhtar Donetsk,29.0,Midfielder,183.0,69.0,R
ply889,Oleh,Ocheretko,Ukraine,2003-03-25,Shakhtar Donetsk,27.0,Midfielder,181.0,75.0,
ply890,Ivan,Petryak,Ukraine,1994-03-13,Shakhtar Donetsk,34.0,Midfielder,171.0,63.0,R
ply891,Taras,Stepanenko,Ukraine,1989-08-08,Shakhtar Donetsk,6.0,Midfielder,181.0,76.0,L
ply892,Georgiy,Sudakov,Ukraine,2002-09-01,Shakhtar Donetsk,8.0,Midfielder,177.0,68.0,
ply893,Dmytro,Topalov,Ukraine,1998-03-12,Shakhtar Donetsk,20.0,Midfielder,176.0,70.0,L
ply894,Andriy,Totovytskyy,Ukraine,1993-01-20,Shakhtar Donetsk,7.0,Midfielder,187.0,77.0,R
ply895,Oleksandr,Zubkov,Ukraine,1996-08-03,Shakhtar Donetsk,11.0,Midfielder,182.0,78.0,L
ply896,Danylo,Honcharuk,Ukraine,2002-07-13,Shakhtar Donetsk,,Forward,176.0,,R
ply897,Olarenwaju,Kayode,Nigeria,1993-05-08,Shakhtar Donetsk,,Forward,176.0,66.0,R
ply898,Andriy,Kulakov,Ukraine,1999-04-28,Shakhtar Donetsk,19.0,Forward,183.0,73.0,R
ply899,Marian,Shved,Ukraine,1997-07-16,Shakhtar Donetsk,9.0,Forward,171.0,63.0,L
ply900,Danylo,Sikan,Ukraine,2001-04-16,Shakhtar Donetsk,14.0,Forward,185.0,73.0,R
ply901,Denys,Svitiukha,Ukraine,2002-02-08,Shakhtar Donetsk,,Forward,186.0,,L
ply902,Lassina,Traoré,Burkina Faso,2001-01-12,Shakhtar Donetsk,2.0,Forward,182.0,90.0,R
ply903,Giorgio,Bianchi,Italy,1975-12-08,Shakhtar Donetsk,,Goalkeeping,185.0,77.0,
ply904,,Hèlton,Brazil,1990-11-02,SL Benfica,77.0,Goalkeeper,196.0,92.0,R
ply905,Leo Brian,Kokubo,Japan,2001-01-23,SL Benfica,45.0,Goalkeeper,191.0,84.0,R
ply906,Odisseas,Vlachodimos,Greece,1994-04-26,SL Benfica,99.0,Goalkeeper,188.0,78.0,R
ply907,Álex,Grimaldo,Spain,1995-09-20,SL Benfica,3.0,Defender,171.0,69.0,L
ply908,André,Almeida,Portugal,1990-09-10,SL Benfica,34.0,Defender,186.0,80.0,R
ply909,António,Silva,Portugal,2003-10-31,SL Benfica,66.0,Defender,182.0,,R
ply910,Alexander,Bah,Denmark,1997-12-09,SL Benfica,6.0,Defender,183.0,76.0,R
ply911,John Anthony,Brooks,USA,1993-01-28,SL Benfica,25.0,Defender,193.0,78.0,L
ply912,Diogo,Gonçalves,Portugal,1997-02-06,SL Benfica,17.0,Defender,178.0,71.0,R
ply913,Gil,Dias,Portugal,1996-09-28,SL Benfica,31.0,Defender,183.0,75.0,L
ply914,,Gilberto,Brazil,1993-03-07,SL Benfica,2.0,Defender,181.0,75.0,R
ply915,João,Victor,Brazil,1998-07-17,SL Benfica,38.0,Defender,187.0,,R
ply916,Lucas,Veríssimo,Brazil,1995-07-02,SL Benfica,4.0,Defender,188.0,84.0,R
ply917,,Morato,Brazil,2001-06-30,SL Benfica,91.0,Defender,190.0,88.0,L
ply918,Nicolás,Otamendi,Argentina,1988-02-12,SL Benfica,30.0,Defender,183.0,80.0,R
ply919,Tomás,Tavares,Portugal,2001-03-07,SL Benfica,,Defender,184.0,73.0,R
ply920,Fredrik,Aursnes,Norway,1995-12-10,SL Benfica,8.0,Midfielder,179.0,71.0,R
ply921,,Chiquinho,Portugal,1995-07-19,SL Benfica,22.0,Midfielder,174.0,68.0,R
ply922,Julian,Draxler,Germany,1993-09-20,SL Benfica,93.0,Midfielder,185.0,72.0,R
ply923,Enzo,Fernández,Argentina,2001-01-17,SL Benfica,13.0,Midfielder,180.0,77.0,R
ply924,,Florentino,Portugal,1999-08-19,SL Benfica,61.0,Midfielder,184.0,73.0,R
ply925,João,Mário,Portugal,1993-01-19,SL Benfica,20.0,Midfielder,179.0,73.0,R
ply926,Paulo,Bernardo,Portugal,2002-01-24,SL Benfica,55.0,Midfielder,184.0,78.0,R
ply927,Mihailo,Ristić,Serbia,1995-10-31,SL Benfica,23.0,Midfielder,180.0,79.0,L
ply928,David,Neres,Brazil,1997-03-03,SL Benfica,7.0,Forward,175.0,66.0,L
ply929,Diego,Moreira,Portugal,2004-08-06,SL Benfica,96.0,Forward,170.0,,L
ply930,Gonçalo,Ramos,Portugal,2001-06-20,SL Benfica,88.0,Forward,185.0,79.0,R
ply931,Henrique,Araújo,Portugal,2002-01-19,SL Benfica,39.0,Forward,180.0,69.0,R
ply932,Petar,Musa,Croatia,1998-03-04,SL Benfica,33.0,Forward,190.0,81.0,R
ply933,Rafa,Silva,Portugal,1993-05-17,SL Benfica,27.0,Forward,171.0,66.0,R
ply934,Rodrigo,Pinho,Brazil,1991-05-30,SL Benfica,18.0,Forward,185.0,79.0,L
ply935,André,Paulo,Portugal,1996-12-18,Sporting CP,22.0,Goalkeeper,188.0,79.0,R
ply936,Antonio,Adán,Spain,1987-05-13,Sporting CP,1.0,Goalkeeper,190.0,86.0,L
ply938,Franco,Israel,Uruguay,2000-04-22,Sporting CP,12.0,Goalkeeper,186.0,79.0,R
ply939,Jesús,Alcantar,Mexico,2003-07-30,Sporting CP,67.0,Defender,184.0,78.0,
ply940,Sebastián,Coates,Uruguay,1990-10-07,Sporting CP,4.0,Defender,196.0,92.0,R
ply941,Flávio,Nazinho,Portugal,2003-07-20,Sporting CP,71.0,Defender,179.0,72.0,L
ply942,Gonçalo,Inácio,Portugal,2001-08-25,Sporting CP,25.0,Defender,186.0,77.0,L
ply943,José,Marsà,Spain,2002-03-04,Sporting CP,63.0,Defender,185.0,80.0,L
ply944,Matheus,Reis,Brazil,1995-02-18,Sporting CP,2.0,Defender,183.0,77.0,L
ply945,,Neto,Portugal,1988-05-26,Sporting CP,13.0,Defender,187.0,71.0,R
ply946,Pedro,Porro,Spain,1999-09-13,Sporting CP,24.0,Defender,176.0,71.0,R
ply947,Ricardo,Esgaio,Portugal,1993-05-16,Sporting CP,47.0,Defender,173.0,68.0,R
ply948,Jerry St.,Juste,Netherlands,1996-10-19,Sporting CP,3.0,Defender,184.0,74.0,R
ply949,Sotirios,Alexandropoulos,Greece,2001-11-26,Sporting CP,6.0,Midfielder,179.0,,
ply950,Daniel,Bragança,Portugal,1999-05-27,Sporting CP,68.0,Midfielder,169.0,60.0,L
ply951,Dário,Essugo,Portugal,2005-03-14,Sporting CP,84.0,Midfielder,179.0,76.0,R
ply952,Eduardo,Henrique,Brazil,1995-05-17,Sporting CP,,Midfielder,186.0,73.0,R
ply953,Abdul,Issahaku,Ghana,2004-03-08,Sporting CP,18.0,Midfielder,177.0,,L
ply954,Mateus,Fernandes,Portugal,2004-07-10,Sporting CP,82.0,Midfielder,,,
ply955,Hidemasa,Morita,Japan,1995-05-10,Sporting CP,5.0,Midfielder,177.0,75.0,R
ply956,Manuel,Ugarte,Uruguay,2001-04-11,Sporting CP,15.0,Midfielder,182.0,73.0,R
ply957,Arthur,Gomes,Brazil,1998-07-03,Sporting CP,33.0,Forward,174.0,68.0,R
ply958,Marcus,Edwards,England,1998-12-03,Sporting CP,10.0,Forward,168.0,65.0,L
ply959,Jovane,Cabral,Cape Verde,1998-06-14,Sporting CP,,Forward,176.0,72.0,R
ply960,Nuno,Santos,Portugal,1995-02-13,Sporting CP,11.0,Forward,176.0,73.0,L
ply961,,Paulinho,Portugal,1992-11-09,Sporting CP,20.0,Forward,188.0,82.0,L
ply962,Pedro,Gonçalves,Portugal,1998-06-28,Sporting CP,28.0,Forward,173.0,65.0,R
ply963,,Rochinha,Portugal,1995-05-03,Sporting CP,16.0,Forward,169.0,68.0,R
ply964,Rodrigo,Ribeiro,Portugal,2005-04-28,Sporting CP,91.0,Forward,185.0,,R
ply965,Tiago,Ferreira,Portugal,2002-03-18,Sporting CP,59.0,Forward,174.0,64.0,L
ply966,,Trincão,Portugal,1999-12-29,Sporting CP,17.0,Forward,183.0,77.0,L
ply967,Koen,Casteels,Belgium,1992-06-25,VfL Wolfsburg,1.0,Goalkeeper,197.0,78.0,L
ply968,Niklas,Klinger,Germany,1995-10-13,VfL Wolfsburg,30.0,Goalkeeper,187.0,85.0,R
ply969,Pavao,Pervan,Austria,1987-11-13,VfL Wolfsburg,12.0,Goalkeeper,194.0,88.0,R
ply970,Philipp,Schulze,Germany,2003-01-29,VfL Wolfsburg,35.0,Goalkeeper,189.0,82.0,
ply971,Ridle,Baku,Germany,1998-04-08,VfL Wolfsburg,20.0,Defender,176.0,72.0,R
ply972,Sebastiaan,Bornauw,Belgium,1999-03-22,VfL Wolfsburg,3.0,Defender,191.0,81.0,R
ply973,Kilian,Fischer,Germany,2000-10-12,VfL Wolfsburg,2.0,Defender,182.0,77.0,
ply974,Maxence,Lacroix,France,2000-04-06,VfL Wolfsburg,4.0,Defender,190.0,88.0,R
ply975,Paulo,Otávio,Brazil,1994-11-23,VfL Wolfsburg,6.0,Defender,173.0,68.0,L
ply976,Jérôme,Roussillon,France,1993-01-06,VfL Wolfsburg,15.0,Defender,175.0,80.0,L
ply977,Micky van de,Ven,Netherlands,2001-04-19,VfL Wolfsburg,5.0,Defender,193.0,81.0,L
ply978,Maximilian,Arnold,Germany,1994-05-27,VfL Wolfsburg,27.0,Midfielder,184.0,74.0,L
ply979,Bartol,Franjić,Croatia,2000-01-14,VfL Wolfsburg,38.0,Midfielder,188.0,77.0,L
ply980,Yannick,Gerhardt,Germany,1994-03-13,VfL Wolfsburg,31.0,Midfielder,184.0,81.0,L
ply981,Josuha,Guilavogui,France,1990-09-19,VfL Wolfsburg,29.0,Midfielder,188.0,77.0,R
ply982,Felix,Nmecha,Germany,2000-10-10,VfL Wolfsburg,22.0,Midfielder,188.0,74.0,R
ply983,Kevin,Paredes,USA,2003-05-07,VfL Wolfsburg,40.0,Midfielder,175.0,61.0,L
ply984,Maximilian,Philipp,Germany,1994-03-01,VfL Wolfsburg,17.0,Midfielder,183.0,79.0,R
ply985,Mattias,Svanberg,Sweden,1999-01-05,VfL Wolfsburg,32.0,Midfielder,185.0,77.0,R
ply986,Patrick,Wimmer,Austria,2001-05-30,VfL Wolfsburg,39.0,Midfielder,182.0,77.0,
ply987,Josip,Brekalo,Croatia,1998-06-23,VfL Wolfsburg,14.0,Forward,175.0,70.0,R
ply988,Jakub,Kamiński,Poland,2002-06-05,VfL Wolfsburg,16.0,Forward,179.0,64.0,R
ply989,Max,Kruse,Germany,1988-03-19,VfL Wolfsburg,9.0,Forward,180.0,76.0,L
ply990,Omar,Marmoush,Egypt,1999-02-07,VfL Wolfsburg,33.0,Forward,183.0,81.0,R
ply991,Lukas,Nmecha,Germany,1998-12-14,VfL Wolfsburg,10.0,Forward,185.0,80.0,R
ply992,Dženan,Pejčinović,Germany,2005-02-15,VfL Wolfsburg,18.0,Forward,188.0,,L
ply993,Luca,Waldschmidt,Germany,1996-05-19,VfL Wolfsburg,7.0,Forward,181.0,75.0,L
ply994,Jonas,Wind,Denmark,1999-02-07,VfL Wolfsburg,23.0,Forward,190.0,82.0,R
ply995,Pascal,Formann,Germany,1982-11-16,VfL Wolfsburg,,Goalkeeping,188.0,75.0,
ply996,Christoph,Tebel,Germany,1988-06-13,VfL Wolfsburg,,Athletic,,,
ply997,Michele,Putaro,Germany,1974-02-25,VfL Wolfsburg,,Rehab,176.0,,
ply998,Alexander,Klitzpera,Germany,1977-10-19,VfL Wolfsburg,,Game,184.0,79.0,R
ply999,Tim,Cezanne,Germany,1989-08-15,VfL Wolfsburg,,Video,,,
ply1000,Martin,Raschick,Germany,1990-07-08,VfL Wolfsburg,,Video,,,
ply1001,Aaron,Briggs,England,1987-06-27,VfL Wolfsburg,,Chief,,,
ply1004,Pepe,Reina,Spain,1982-08-31,Villarreal CF,1.0,Goalkeeper,188.0,92.0,R
ply1005,Gerónimo,Rulli,Argentina,1992-05-20,Villarreal CF,13.0,Goalkeeper,189.0,84.0,R
ply1006,Alberto,Moreno,Spain,1992-07-05,Villarreal CF,18.0,Defender,171.0,65.0,L
ply1007,Dani,Tasende,Spain,2000-07-06,Villarreal CF,36.0,Defender,163.0,,L
ply1008,De la,Fuente,Spain,1999-02-26,Villarreal CF,37.0,Defender,179.0,76.0,R
ply1009,Juan,Foyth,Argentina,1998-01-12,Villarreal CF,8.0,Defender,187.0,69.0,R
ply1010,Jorge,Cuenca,Spain,1999-11-17,Villarreal CF,5.0,Defender,190.0,75.0,L
ply1011,Kiko,Femenía,Spain,1991-02-02,Villarreal CF,2.0,Defender,171.0,61.0,R
ply1012,Aïssa,Mandi,Algeria,1991-10-22,Villarreal CF,23.0,Defender,184.0,78.0,R
ply1013,Johan,Mojica,Colombia,1992-08-21,Villarreal CF,12.0,Defender,185.0,66.0,L
ply1014,Pau,Torres,Spain,1997-01-16,Villarreal CF,4.0,Defender,191.0,80.0,L
ply1015,,Pedraza,Spain,1996-04-09,Villarreal CF,24.0,Defender,184.0,73.0,L
ply1016,Raúl,Albiol,Spain,1985-09-04,Villarreal CF,3.0,Defender,190.0,82.0,R
ply1017,Étienne,Capoue,France,1988-07-11,Villarreal CF,6.0,Midfielder,189.0,80.0,R
ply1018,Carlo,García,Spain,2001-02-12,Villarreal CF,28.0,Midfielder,182.0,75.0,R
ply1019,Francis,Coquelin,France,1991-05-13,Villarreal CF,19.0,Midfielder,177.0,73.0,R
ply1020,Dani,Parejo,Spain,1989-04-16,Villarreal CF,10.0,Midfielder,182.0,74.0,R
ply1021,Giovani Lo,Celso,Argentina,1996-04-09,Villarreal CF,17.0,Midfielder,177.0,68.0,L
ply1022,Manu,Morlanes,Spain,1999-01-12,Villarreal CF,20.0,Midfielder,178.0,75.0,R
ply1024,Rodrigo,Alonso,Spain,2003-01-04,Villarreal CF,40.0,Midfielder,,,
ply1025,,Trigueros,Spain,1991-10-17,Villarreal CF,14.0,Midfielder,178.0,75.0,R
ply1910,Oliver,Baumann,Germany,1990-06-02,1899 Hoffenheim,1.0,Goalkeeper,187.0,82.0,R
ply1911,Nahuel,Noll,Germany,2003-03-17,1899 Hoffenheim,36.0,Goalkeeper,188.0,75.0,
ply1912,Philipp,Pentke,Germany,1985-05-01,1899 Hoffenheim,12.0,Goalkeeper,191.0,84.0,R
ply1914,Kevin,Akpoguma,Nigeria,1995-04-19,1899 Hoffenheim,25.0,Defender,192.0,85.0,R
ply1915,Ermin,Bičakčić,Bosnia-Herzegovina,1990-01-24,1899 Hoffenheim,4.0,Defender,185.0,85.0,R
ply1918,Benjamin,Hübner,Germany,1989-07-04,1899 Hoffenheim,21.0,Defender,193.0,86.0,L
ply1919,Ozan,Kabak,Turkey,2000-03-25,1899 Hoffenheim,5.0,Defender,186.0,86.0,R
ply1920,Pavel,Kadeřábek,Czech Republic,1992-04-25,1899 Hoffenheim,3.0,Defender,182.0,81.0,R
ply1922,Stanley,N'Soki,France,1999-04-09,1899 Hoffenheim,34.0,Defender,184.0,83.0,L
ply1923,Kevin,Vogt,Germany,1991-09-23,1899 Hoffenheim,22.0,Defender,194.0,87.0,R
ply1924,Christoph,Baumgartner,Austria,1999-08-01,1899 Hoffenheim,14.0,Midfielder,180.0,73.0,R
ply1925,Finn,Becker,Germany,2000-06-08,1899 Hoffenheim,20.0,Midfielder,177.0,74.0,L
ply1926,Tom,Bischof,Germany,2005-06-28,1899 Hoffenheim,39.0,Midfielder,176.0,66.0,
ply1928,Dennis,Geiger,Germany,1998-06-10,1899 Hoffenheim,8.0,Midfielder,173.0,65.0,R
ply1929,Grischa,Prömel,Germany,1995-01-09,1899 Hoffenheim,6.0,Midfielder,184.0,81.0,
ply1930,Sebastian,Rudy,Germany,1990-02-28,1899 Hoffenheim,16.0,Midfielder,180.0,74.0,R
ply1931,Robert,Skov,Denmark,1996-05-20,1899 Hoffenheim,29.0,Midfielder,185.0,81.0,
ply1932,Angelo,Stiller,Germany,2001-04-04,1899 Hoffenheim,13.0,Midfielder,183.0,73.0,L
ply1934,Fisnik,Asllani,Germany,2002-08-08,1899 Hoffenheim,44.0,Forward,189.0,82.0,
ply1935,Ihlas,Bebou,Togo,1994-04-23,1899 Hoffenheim,9.0,Forward,185.0,78.0,R
ply1936,Jacob Bruun,Larsen,Denmark,1998-09-19,1899 Hoffenheim,7.0,Forward,183.0,75.0,R
ply1937,Munas,Dabbur,Israel,1992-05-14,1899 Hoffenheim,10.0,Forward,182.0,76.0,R
ply1938,Andrej,Kramarić,Croatia,1991-06-19,1899 Hoffenheim,27.0,Forward,177.0,73.0,R
ply1939,Michael,Rechner,Germany,1980-05-27,1899 Hoffenheim,,Goalkeeping,186.0,83.0,R
ply1940,Philipp,Lussi,Germany,1994-02-11,1899 Hoffenheim,,Athletic,189.0,87.0,
ply1941,Martin,Seiler,Germany,1989-04-03,1899 Hoffenheim,,Athletic,187.0,81.0,
ply1942,Christian,Weigl,Germany,1976-06-13,1899 Hoffenheim,,Athletic,184.0,84.0,
ply1943,Christian,Neitzert,Germany,1984-08-13,1899 Hoffenheim,,Rehab,178.0,78.0,
ply1944,Bernd,Steinhoff,Germany,1980-03-19,1899 Hoffenheim,,Rehab,,,
ply1945,Niklas,Mayer,Germany,1991-12-13,1899 Hoffenheim,,Game,182.0,,
ply1946,Timo,Gross,Germany,1990-08-27,1899 Hoffenheim,,Chief,180.0,78.0,
ply1947,Hans-Dieter,Hermann,Germany,1960-05-14,1899 Hoffenheim,,07/2006,,,
ply1948,Jan,Mayer,Germany,1972-08-05,1899 Hoffenheim,,07/2010,,,
ply1949,Georgios,Athanasiadis,Greece,1993-04-07,AEK Athen,,Goalkeeper,191.0,85.0,R
ply1951,Cican,Stanković,Austria,1992-11-04,AEK Athen,23.0,Goalkeeper,186.0,80.0,R
ply1953,Panagiotis,Tsintotas,Greece,1993-07-04,AEK Athen,1.0,Goalkeeper,192.0,87.0,R
ply1954,Gerasimos,Mitoglou,Greece,1999-10-20,AEK Athen,24.0,Defender,195.0,85.0,R
ply1955,Milad,Mohammadi,Iran,1993-09-29,AEK Athen,3.0,Defender,178.0,79.0,L
ply1956,Harold,Moukoudi,Cameroon,1997-11-27,AEK Athen,,Defender,191.0,74.0,R
ply1957,Alexandros,Parras,Greece,1998-05-12,AEK Athen,18.0,Defender,182.0,67.0,L
ply1959,Lazaros,Rota,Greece,1997-08-23,AEK Athen,12.0,Defender,180.0,,R
ply1960,Djibril,Sidibé,France,1992-07-29,AEK Athen,,Defender,182.0,71.0,R
ply1961,Giorgos,Tzavellas,Greece,1987-11-26,AEK Athen,31.0,Defender,183.0,77.0,L
ply1962,Domagoj,Vida,Croatia,1989-04-29,AEK Athen,,Defender,184.0,76.0,R
ply1963,Nordin,Amrabat,Morocco,1987-03-31,AEK Athen,7.0,Midfielder,179.0,73.0,R
ply1964,Niclas,Eliasson,Sweden,1995-12-07,AEK Athen,,Midfielder,178.0,72.0,L
ply1965,Alexander,Fransson,Sweden,1994-04-02,AEK Athen,14.0,Midfielder,180.0,74.0,R
ply1966,Mijat,Gaćinović,Serbia,1995-02-08,AEK Athen,,Midfielder,175.0,66.0,R
ply1967,Konstantinos,Galanopoulos,Greece,1997-12-28,AEK Athen,25.0,Midfielder,172.0,72.0,R
ply1968,Ehsan,Hajsafi,Iran,1990-02-25,AEK Athen,26.0,Midfielder,176.0,74.0,L
ply1969,Jens,Jønsson,Denmark,1993-01-10,AEK Athen,,Midfielder,182.0,78.0,R
ply1970,Petros,Mantalos,Greece,1991-08-31,AEK Athen,20.0,Midfielder,176.0,73.0,R
ply1971,Georgios,Moustakopoulos,Greece,1998-08-13,AEK Athen,80.0,Midfielder,,,R
ply1972,Konstantinos,Roukounakis,Greece,2001-07-17,AEK Athen,46.0,Midfielder,183.0,77.0,L
ply1973,Anel,Šabanadžović,Bosnia-Herzegovina,1999-05-24,AEK Athen,44.0,Midfielder,182.0,70.0,R
ply1974,Damian,Szymański,Poland,1995-06-16,AEK Athen,4.0,Midfielder,183.0,76.0,R
ply1975,Steven,Zuber,Switzerland,1991-08-17,AEK Athen,17.0,Midfielder,182.0,72.0,R
ply1976,Sergio,Araujo,Argentina,1992-01-28,AEK Athen,11.0,Forward,180.0,81.0,R
ply1978,Levi,García,Trinidad & Tobago,1997-11-20,AEK Athen,9.0,Forward,182.0,78.0,L
ply1980,Theodosis,Macheras,Greece,2000-05-09,AEK Athen,,Forward,179.0,74.0,
ply1981,Orbelín,Pineda,Mexico,1996-03-24,AEK Athen,,Forward,169.0,64.0,R
ply1982,Tom van,Weert,Netherlands,1990-06-07,AEK Athen,,Forward,182.0,79.0,R
ply1983,,Zini,Angola,2002-07-03,AEK Athen,,Forward,181.0,,R
ply1984,Carlos,Roa,Argentina,1969-08-15,AEK Athen,,Goalkeeping,192.0,87.0,
ply1985,Guido,Bonini,Argentina,1986-08-26,AEK Athen,,Fitness,188.0,91.0,
ply1986,Thomas,Didillon,France,1995-11-28,AS Monaco,30.0,Goalkeeper,193.0,84.0,L
ply1987,Yann,Lienard,France,2003-03-16,AS Monaco,50.0,Goalkeeper,192.0,82.0,R
ply1988,Alexander,Nübel,Germany,1996-09-30,AS Monaco,16.0,Goalkeeper,193.0,86.0,R
ply1989,Ruben,Aguilar,France,1993-04-26,AS Monaco,26.0,Defender,172.0,71.0,R
ply1990,Benoît,Badiashile,France,2001-03-26,AS Monaco,5.0,Defender,194.0,75.0,L
ply1991,Caio,Henrique,Brazil,1997-07-31,AS Monaco,12.0,Defender,179.0,70.0,L
ply1992,Axel,Disasi,France,1998-03-11,AS Monaco,6.0,Defender,190.0,86.0,R
ply1993,Ismail,Jakobs,Germany,1999-08-17,AS Monaco,14.0,Defender,183.0,75.0,L
ply1994,Guillermo,Maripán,Chile,1994-05-06,AS Monaco,3.0,Defender,194.0,83.0,R
ply1995,Yllan,Okou,France,2002-12-23,AS Monaco,38.0,Defender,180.0,65.0,L
ply1996,Malang,Sarr,France,1999-01-23,AS Monaco,23.0,Defender,182.0,73.0,L
ply1997,,Vanderson,Brazil,2001-06-21,AS Monaco,2.0,Defender,174.0,69.0,R
ply1998,Maghnes,Akliouche,Algeria,2002-02-25,AS Monaco,21.0,Midfielder,175.0,63.0,L
ply1999,Eliesse Ben,Seghir,France,2005-02-14,AS Monaco,99.0,Midfielder,,,
ply2000,Mohamed,Camara,Mali,2000-01-06,AS Monaco,4.0,Midfielder,175.0,69.0,R
ply2001,Youssouf,Fofana,France,1999-01-10,AS Monaco,19.0,Midfielder,176.0,74.0,R
ply2002,Aleksandr,Golovin,Russia,1996-05-30,AS Monaco,17.0,Midfielder,180.0,69.0,R
ply2003,Jean,Lucas,Brazil,1998-06-22,AS Monaco,11.0,Midfielder,181.0,78.0,R
ply2004,Félix,Lemaréchal,France,2003-08-07,AS Monaco,29.0,Midfielder,181.0,73.0,R
ply2005,Soungoutou,Magassa,France,2003-10-08,AS Monaco,41.0,Midfielder,188.0,,R
ply2006,Eliot,Matazo,Belgium,2002-02-15,AS Monaco,15.0,Midfielder,174.0,67.0,R
ply2007,Wissam Ben,Yedder,France,1990-08-12,AS Monaco,10.0,Forward,170.0,68.0,
ply2008,Myron,Boadu,Netherlands,2001-01-14,AS Monaco,9.0,Forward,181.0,67.0,R
ply2009,Gelson,Martins,Portugal,1995-05-11,AS Monaco,77.0,Forward,173.0,74.0,R
ply2010,Willem,Geubbels,France,2001-08-16,AS Monaco,53.0,Forward,185.0,72.0,R
ply2011,Frederic De,Boever,Qatar,1980-09-23,AS Monaco,,Goalkeeping,,,
ply2012,Pietro,Boer,Italy,2002-05-12,AS Roma,63.0,Goalkeeper,193.0,80.0,R
ply2013,Rui,Patrício,Portugal,1988-02-15,AS Roma,1.0,Goalkeeper,190.0,84.0,L
ply2014,Mile,Svilar,Belgium,1999-08-27,AS Roma,99.0,Goalkeeper,189.0,82.0,R
ply2015,William,Bianda,France,2000-04-30,AS Roma,,Defender,186.0,82.0,L
ply2016,,Ibañez,Brazil,1998-11-23,AS Roma,3.0,Defender,187.0,80.0,R
ply2017,Jan,Oliveras,Spain,2004-07-07,AS Roma,74.0,Defender,172.0,,L
ply2018,Rick,Karsdorp,Netherlands,1995-02-11,AS Roma,2.0,Defender,184.0,80.0,R
ply2019,Dimitrios,Keramitsis,Italy,2004-07-01,AS Roma,60.0,Defender,193.0,78.0,
ply2020,Marash,Kumbulla,Albania,2000-02-08,AS Roma,24.0,Defender,190.0,78.0,R
ply2021,Gianluca,Mancini,Italy,1996-04-17,AS Roma,23.0,Defender,191.0,82.0,R
ply2022,Filippo,Missori,Italy,2004-03-24,AS Roma,58.0,Defender,182.0,,R
ply2023,Chris,Smalling,England,1989-11-22,AS Roma,6.0,Defender,194.0,90.0,R
ply2024,Leonardo,Spinazzola,Italy,1993-03-25,AS Roma,37.0,Defender,186.0,75.0,R
ply2025,Matías,Viña,Uruguay,1997-11-09,AS Roma,17.0,Defender,180.0,73.0,L
ply2026,Edoardo,Bove,Italy,2002-05-16,AS Roma,52.0,Midfielder,176.0,63.0,R
